date|user_name|city|country|star|review
2023|Josie Nufrio|Toronto|Canada|1|hate this place no one helps you the store is so messy. can never find what i want. the one in hillcrest is much better
2022|Michelin|Toronto|Canada|1|the store does not update their inventory ever. drove 30 minutes just to find out that every size was sold and not a single piece of item was available when it showed online that all sizes were available for that item. zero care from the workers or management.
2022|Cristina Manzone|Toronto|Canada|1|i wish i could rate the customer service a 0! i wanted to exchange an item. i had a gift receipt and the store manager would not offer me an exchange or a store credit. item had tags on it, was never worn and was a christmas gift. i assured her that i was about to spend alot more and she was very rude and would not help. be prepared, if you want to return something at this store, they do not honour their store policy and the manager will give you a hard time. i will never shop at this location again. i will support other locations or buy online. this post is strictly based on my experience with the store manager. i contacted head office and i hope she is spoken to about how she speaks to her customers.
2022|Onidh|Toronto|Canada|1|poorest customer service ever experienced in an h&m. the employee was extremely rude and had zero literally zero sense of his own store. never coming backk
2022|marissa theakston|Toronto|Canada|1|it's always so nice hearing staff that work at the store talking about how dumb customers are because of simple questions being asked, definitely not okay. it was a woman with blunt black hair that worked may 31st 2022 wearing a green top at 7:16 pm near the front of the store
2022|Czarina Payopay|Toronto|Canada|1|dear h&m even if you dont allow returns for selected items, at least do so if a product is defective. well what can a large company lose so you wont probably care. talk about you get what you pay for principle
2022|Des zamkov|Toronto|Canada|1|went to vaughan mills last night waited 25 minutes to get into the mall picked out what i wanted from h&m. product i had to exchange still had tags on them and was told sorry we can't exchange it. i was baffled as i have no issues anywhere else i was returning the same top just for a smaller size. really frustrating . poor quality for customer service as not even the manager would try to come up with a solution.
2022|Tyrrel Tomlinson|Toronto|Canada|1|this is the worst h&m in the gta! do not shop here. this store is run by some horrible troll karen who yells at customers when they have issues. i tried to return two spring jackets i bought within the hour. the troll lady denied the refund because they were sale items. i was neither aware nor was i told that sale items were final when i was cashing out. (very dishonest policy but that's another story) she (maybe a he?) then started shouting at me and so rudely stated that i couldn't read because the return policy is on the receipt. when i responded she charged at me and then threatened to call security on me (lowkey a racial attack because i'm a black male re: central park karen lady) i'm so disgusted. i will never shop at h&m again.
2022|Cindy Mahn|Toronto|Canada|1|went into the vaughanmills location on july 28th around 630pm to shop and was treated with such rude and unapproachable manner by seems to be mod on duty ..she was petite asian and when i approached her to ask return policy for sale items and where the cash counter was..she rolled her eyes and pointed at cash as i was inconveniencing her. imagine the rest of the team must be treating other customers if the manager on duty was acting in such manner. i will not be returning tp thi location. totally unprofessional manner. i will go to that location again.
2020|SANTINO D|Toronto|Canada|1|don't shop at h&m. tried to exchange an xmas gift for my child. i had the pants in my hand the return and the exact same pants just 2 sizes larger. they refused to do the exchange. so arrogant and rude. we don't do exchanges without receipts. same pants just larger and you say no. what is this world coming to. this company will definitely be out of business soon.
2022|Gabriella Ree|Toronto|Canada|1|messy store. unhelpful workers. asked one a question he completely ignored me and i asked again and he ignored me for a call on his radio intercom. ended up not buying anything because 3 different employees walked into me and pushed passed me. rather then waiting the 5 secs for me to get where i'm going.
2018|Amirhossein Nosrati|Toronto|Canada|1|this h&m is simply terrible in customer service. the employees are unprofessional in past couple of times i visited. even the managers are rude with lack of knowledge about their own promotions. i visited other h&m and never had any problems but here in vaughan mills, every single time they drive me crazy. could you please teach your employees and manager in this branch how to respect customers and teach them about h&m promotions and policies. i know h&m policies better than the managers that i had to show them the print out even once. so disgusting and disappointing! never ever gonna shop in this branch.
2019|kgolo ndlovu|Toronto|Canada|1|this is the worst h&m i have been to in my entire life. i have lived in sweden for many years and know how h&m operates. i go to the one in eaton centre and bloor, those are my local ones, the stuff is great and know how to keep their stores clean. but this time, we decided to go there thanks to the lego discovery centre. i had a terrible accident in there due to their negligence, and still nursing my injury 3 weeks later. they had no 1st aid kit, they were terrible with first aid, as a family we had to diy the 1st aid. they took our details and said they were gonna check on me that very week. never happened! i am still waiting, but 3 weeks later, come on.
2020|Joseph K|Toronto|Canada|1|horrible service. staff is extremely rude. i just got surgery and ask to have some stuff held at the front so i couldn't carry is. they lost all the stuff i put in the front within a matter of 5 min. i had to go recollect what i could injured. then she gave me back over $50 in 10s when there was bigger bills in the till and i asked for them.
2021|Isaac N|Toronto|Canada|1|i attempted to return a single item without a receipt at this store last weekend. they gave me a number to call customer service and c. service didn't do anything for me; useless. the manager at this store came off as extremely arrogant and rude. i'm not coming back here.
2018|Yana Ab|Toronto|Canada|1|this h&m provides unbelievably disgusting customer service. h&m itself is one of the best fashion retails and always has the best prices and qualities but staff here are extremely rude! if you think you call a manager and attitudes are going to change?! wrong! managers are the same...they are working there to ruin your shopping experience. if you call for help, they gonna ignore you...if you complain about that, they gonna blame you!!!!!! if you call this store for a check, no answer! if you want to pay for ur items, don't expect any kind of greeting at cash. try to go to yorkdale or hillcrest mall! they provide good service
2018|Natasha Bouyard|Toronto|Canada|1|for the life of me i can't stand any of the employees at this location they are so rude, unhelpful, disrespectful and full of attitude. h&m as a company is appreciated because of their selection of clothing and return policy... but please please please, hire better staff.
2022|Lisa Wright|Toronto|Canada|1|at no point did anyone approach to help! we left... not good.
2020|Katelann Smith|Toronto|Canada|1|a male manager yesterday i had an issue and he was called to cash he didnt deal with the situation appropriately very rude and not listening to none of concerns and walked off and didnt resolve the issue .this h&m management team is very poor do not recommend shopping in here very mess in the store
2022|MMVA|Toronto|Canada|1|really rude, unprofessional staffs.
2018|Olenka Sv|Toronto|Canada|1|in this location, staff need to have more training to provide better customer service!! employees are unprofessional! customer service is much better in yorkdale mall.
2022|TheVerdable|Toronto|Canada|1|terribly long lines. barely staffed checkouts
2019|Suzan Yalda|Toronto|Canada|1|love the company- shop there often. poor customer service very rude and unprofessional never satisfied when purchasing items.
2020|Sassy Taisha|Toronto|Canada|1|cashier that deal with me didn't want me to use my discount and came up with stupid excuse. very disappointed
2022|Kruti|Toronto|Canada|1|zero customer service.
2018|Micheal C|Toronto|Canada|1|the white cashier with glasses, screwed up my checkout and forgot to take off the security tag of my tee. smh
2022|Devon Campbell|Toronto|Canada|1|never been here but google says i was
2021|Karan KRG|Toronto|Canada|1|zero customer service dont bother to ask anything they will not help you!!
2022|yas daroo|Toronto|Canada|1|very rud and impolite staffs specially the managers
2012|Matt Rependa|Toronto|Canada|1|parking is scarce, traffic in the vicinity is insane, the mall is too big to shop effecitvely. yawn mills.
2019|vincevega0|Toronto|Canada|1|worst store. doesn't treat people like humans. don't work here.
2020|Rohan Punj|Toronto|Canada|1|the staff rudely disconnects when you call the store. no courtesy. no customer service.
2021|atinder jeet|Toronto|Canada|1|poorest customer service ever , employee doesn't know how to talk to customer
2020|Nasir Vaidya|Toronto|Canada|1|worst quality of clothes.i will not buy it again
2021|John Daniel|Toronto|Canada|1|worst customer service and employee are been so rude towards customers.
2022|Rock NRoll|Toronto|Canada|1|low quality....stay away
2022|F U|Toronto|Canada|1|lazy and rude
2020|Miguel Gonzales|Toronto|Canada|1|never been there
2020|suchita pathak|Toronto|Canada|1|
2020|Asha Farah|Toronto|Canada|1|
2019|Miss Chopra|Toronto|Canada|1|
2020|Brian Cho|Toronto|Canada|1|
2018|tanea 3112|Toronto|Canada|1|
2022|Lisa Ramcharan|Toronto|Canada|1|
2020|John Dewit (Butterman187)|Toronto|Canada|1|
2020|Anthony Stubbert|Toronto|Canada|1|
2022|Kevin Widmer|Toronto|Canada|1|
2019|Riddhi Aggarwal|Toronto|Canada|1|
2017|joseph jayadeep|Toronto|Canada|1|
2020|klisandra noriega|Toronto|Canada|1|
2019|Albab|Toronto|Canada|1|
2020|Minh Nguyen|Toronto|Canada|1|
2020|Soudabeh Hamzehi|Toronto|Canada|1|
2016|Alexandr Raskin|Toronto|Canada|1|
2019|Bryan Fung|Toronto|Canada|1|
2021|ash z|Toronto|Canada|1|
2019|Marina Di Nardo Porretta|Toronto|Canada|1|
2022|Ari Katchen|Toronto|Canada|1|
2020|Pratik Deshpande|Toronto|Canada|1|
2019|Chay Jay|Toronto|Canada|1|
2020|Rutu Patel|Toronto|Canada|1|
2022|Marie C|Toronto|Canada|2|browsed around the store last thursday morning. it seemed like everyone was working at a snails pace except for two staff members (the girl in the fitting room + a young man at the men's pay/checkout area). everyone else clearly needed some coffee. store seemed tidy, wide selection of items to choose from but not the best customer service. i suggest shopping at another h&m location, or online
2023|Asma Sajid Ali|Toronto|Canada|2|no mirrors placed anywhere in the store. - a very elaborate strategy by management to make people go to the fitting rooms if they need a mirror.
2022|Patrick smith|Toronto|Canada|2|i bought a scarf set with glove and tam i didn't notice one of the gloves was missing until i got home. i live way to far to go back for it so it's just a lost for me i mean i can still rock the scarf and tam but i had to use an old black glove i had to wear with my new one glove problem solved i guess but h&m needs to make sure their items are fully stock with all that comes with it. other than that nice clothes.
2019|anpanman|Toronto|Canada|2|i loved the place a couple years ago but something changed, no it wasn't the prices or the service. something just felt off as if something or someone was missing, i can't very well put my finger on it.. but i definitely miss whatever it was. i will admit some of the sales associates are amazing and they provide great service! even when it gets busy the employees definitely know how to work under pressure delivering great customer service, at a very efficient rate! & they got rid of divided grey for men..
2022|Vishal Pansheriya|Toronto|Canada|2|to much expensive but less quantity. can't find good quality wearing
2020|ARUN CAN|Toronto|Canada|2|not really the tidiest of h&m you might find around. the cloths are all mixed up and is really difficult to find a particular type. being in vaughan mills makes it more crowded. visit an h&m at a nearby mall near you and you can find what you are looking for much easily.
2020|sanjay p|Toronto|Canada|2|stood at cashier while two employees walked right past me. a third employee came and said cash was closed. how about a sign? how about acknowledging a customer and saying this cash is closed but someone can help you at another cash. i left without buying..
2019|Zsófia Halmai|Toronto|Canada|2|nothing special, only one of the hundreds of h&m locations. used to have good deals as it's in an outlet mall but those good old days are gone...
2022|Kenneth Potato|Toronto|Canada|2|it's cheap retail i get it, but at least take the security tags off my clothes i bought .
2021|Arwa Abbas|Toronto|Canada|2|no good sales and choices for boys clothing. nevertheless, customer service was very good.
2012|Chris Smart|Toronto|Canada|2|hated it. some good stores but the people that go here. omg
2021|Eileen Pan|Toronto|Canada|2|they downsized their area of kids fashion, probably due to covid
2020|Ceacto Ceava|Toronto|Canada|2|customers need to take pride and not throw the merchandise on the floor.
2021|Gifty Riverson|Toronto|Canada|2|not cheap better online
2021|Mahir Dheendsa|Toronto|Canada|2|after covid, poor choices
2020|A O|Toronto|Canada|2|don't like the stuff.
2012|Chris Gerow|Toronto|Canada|2|terrible washrooms
2022|Agnes Callores|Toronto|Canada|2|
2020|R Y|Toronto|Canada|2|
2020|Abdullah Al Zubair|Toronto|Canada|2|
2022|Nabeela Nushaira Rahman|Toronto|Canada|2|
2021|Zivko Maurovic|Toronto|Canada|2|
2019|Fenton Kwok|Toronto|Canada|2|
2022|Patrick Oh|Toronto|Canada|2|
2021|valrie simmonds|Toronto|Canada|2|
2020|Maggie Zhang|Toronto|Canada|2|
2022|Vaibs (Vaibz)|Toronto|Canada|2|
2020|Poonam Rattu|Toronto|Canada|2|
2022|Arsh Sran|Toronto|Canada|2|
2019|Ra So|Toronto|Canada|2|
2022|Thomas Ricci|Toronto|Canada|2|
2022|kerwin Cyrus|Toronto|Canada|2|
2019|Safia Murtaza|Toronto|Canada|2|
2019|Dhiraj Gupta|Toronto|Canada|2|
2020|Brew|Toronto|Canada|2|
2020|Altaf Patel|Toronto|Canada|2|
2019|Faisal s|Toronto|Canada|2|
2021|Maryam Ojani|Toronto|Canada|2|
2022|Josh Castillo|Toronto|Canada|3|h&m at vaughan mills is a decent store to visit when looking for mens or womens apparel. the quality of clothing is not the best but fair for the price points. the store follows covid-19 protocols and ensures everyone has a mask. the store is somewhat clean and organized. i'd recommend visiting other apparel stores but h&m is good enough as well.
2022|Yousuf Meer|Toronto|Canada|3|this place is good for shopping. specially the kid's section.
2021|Najeeb Ashraf|Toronto|Canada|3|well, quite a decent collection for winter. could have been better for women. however, the overall collection from spring and summer perspective is definitely a thumbs up.
2021|Divyang Malvi|Toronto|Canada|3|big posters of huge discounts outside but very small portion of clothing was on sale with discount and even that looked old. i understand that it was because of covid situation but still other brands had better selection.
2019|B DV|Toronto|Canada|3|i had a fair experience. the staff was friendly. my husband and i were shopping for dress shirts for him. there was not a huge selection compared to the one at eaton. decent enough.
2019|Paul S|Toronto|Canada|3|noticeable decline in the quality and style of clothing, everything seems to going to sweats, hardly any dress clothing like before. they are losing ground to their main competition zara. the staff are non exists except for a cashier and a couple folding clothes. definitely not what they used to be, this should be a wake up call for h&m.
2022|R L|Toronto|Canada|3|store was organized, just can't seem to justify spending money at this store when there is a uniqlo in the same mall
2022|Diana Simony|Toronto|Canada|3|regular store. unfortunately they don't let you go in with your kid to try on clothes... i won't come again.
2020|ramona taharally|Toronto|Canada|3|bigger store, good selection & the usual prices. not to busy, parking easy. nothing special, no higher end style lines like downtown.
2022|Valentina Sandhu|Toronto|Canada|3|their kids clothes looks pretty much the same as 4 years ago. nothing special.
2020|l ferris|Toronto|Canada|3|an inexpensive way to stay within trend. very crowded; but worth it for inexpensive trendy basics. the quality here is definitely mixed.
2023|Sayed nader Shah|Toronto|Canada|3|it is nice store
2019|Moulat التبركيك|Toronto|Canada|3|i ise to loove h&m clothes but now i don't know what happend nuthing nice and the prices is so much even they have salle
2021|Floyd Hodges|Toronto|Canada|3|i called costumer service to put a pair of linen shorts on hold which i was told they have took the tole hwy got there and they didn't have no shorts for me
2022|Okelo|Toronto|Canada|3|good range of color of clothing, but not much for the men section
2023|Marcello Serpe|Toronto|Canada|3|its ok
2021|Vinay Yelavarthi|Toronto|Canada|3|i don't see much collections in vaughan mills store. i would say visit yorkdale or eaton centre
2022|David Collins|Toronto|Canada|3|some good priced items
2021|Greg Greg|Toronto|Canada|3|nice store just wish there was better guy selection there for better price.
